"","ME16","ME3","ME4","ME5","ME11","ME1","ME2","ME13","ME6","ME8","ME10","ME15","ME9","ME12","ME17","ME7","ME14","ME0"
"1",-0.0037365490178674,0.343106874872419,-0.118576152321126,-0.473461287907354,-0.444539258498939,0.388152306151538,0.609653891331873,0.590830320661551,0.525303537137592,0.217974208137452,-0.370087073357811,-0.451649671856815,0.3570150632479,0.548283637402537,-0.299602166867156,-0.513472429217579,-0.330461789099096,-0.507855955044447
"2",-0.538681024504355,-0.223094100340915,-0.462385998301376,-0.123145021620903,0.364366781034398,0.548674834971745,0.296277188706814,-0.346086010348917,-0.50430876510983,-0.435562510696086,0.177561942217824,-0.420845326245815,0.374202349128451,-0.222336056440147,0.490919455091573,0.492223515784272,0.0798120414863291,-0.41617336838803
"3",0.254665260705927,-0.457145086247197,-0.45480496042129,0.569485674300215,0.314993393325912,0.303091785886968,-0.113821762277095,0.0694110686985144,0.489827732435955,0.55034509206075,0.549651625130801,0.0739615407032507,-0.51188207637036,-0.495244300978663,-0.516448094241095,-0.372944267512238,0.149662430633562,0.0706818521687344
"4",0.385412967952762,-0.438775950170387,-0.190915319738444,-0.211087874314526,-0.526375415272783,-0.259547147006952,-0.465121681026872,0.038982264737085,-0.356830160003263,-0.502733949802357,0.408321645676806,0.318884774769211,-0.154463714033282,0.370787626784064,0.48290744821588,0.063543803096796,-0.351777843665785,0.420434747299841
"5",-0.372598773452903,-0.106369772469063,0.280697312302775,-0.419182722525534,-0.090404219034594,-0.468526671271719,-0.44868318555468,-0.330631945830788,0.0134195759136293,0.37925647278891,0.0741554702973237,0.617524333216494,0.494145089792607,0.203672292241905,-0.358814001988805,0.104099181523297,0.470387615259353,0.548086005878172
"6",-0.262397112662745,0.317690774920813,0.509101907161079,0.329674830866148,0.516717464739969,-0.394764931087007,-0.16556654073592,0.444398199203469,0.126385010815354,-0.248544158872969,-0.371336896213142,0.176930865860367,-0.127519317337005,-0.470574451641175,0.201421837909447,-0.283233223338068,-0.517170728791719,0.142525881307753
"7",0.53733523097918,0.564587259434332,0.436883211318384,0.327716401201953,-0.134758746293962,-0.117080177644572,0.287262089555882,-0.466903897120913,-0.293796931189436,0.0392648463842986,-0.468266713751802,-0.314806516446693,-0.431497394428312,0.0654112526314792,-0.000384478119844392,0.50978341966352,0.499548274177355,-0.257699163222022
