"","ME11","ME14","ME8","ME1","ME2","ME9","ME12","ME5","ME6","ME13","ME15","ME3","ME4","ME7","ME10","ME0"
"1",0.585109697854124,0.310460245244685,-0.0725241025188997,0.608266767676163,0.405460434573319,-0.520472979184519,-0.341470823573712,0.555303097747728,0.297260382078262,-0.394383248521419,-0.447352164894645,0.397139222960735,-0.0851074530845414,-0.511236318413275,-0.428947510515318,-0.535356898263801
"2",-0.0662995899980884,0.444138256533191,0.468886152591517,0.356477838526657,0.538852734887853,0.0517141932095078,-0.35776268484273,-0.499345928455917,-0.475167460626096,-0.515310821137029,-0.40061144827356,-0.165495782957601,-0.454365884526807,0.512624069016105,0.230444106468978,-0.0187014358523371
"3",-0.521651977830241,-0.493451913276187,0.555578330203134,-0.0522211400751541,0.308291013148682,0.537914771813814,0.542261577083936,0.453577518969004,0.529127983340699,-0.199655094863096,0.118347419448794,-0.436324251822683,-0.475314278133534,-0.453554202782754,-0.0553444838447232,0.41477687626934
"4",0.220901076966474,-0.176270949358744,0.167319225820062,-0.440918842967279,-0.278395910512174,-0.328463361483484,-0.0392933249266772,-0.279100166998718,-0.483343337179648,0.159424478800645,0.407792998270806,-0.455628137223686,-0.206567969649099,0.200536254983688,-0.239952241598932,0.418125920262981
"5",0.353380129521748,0.453166543131192,-0.261966312841457,-0.444020496953748,-0.442903817000279,-0.351096474459721,-0.44849642164109,-0.061081035104895,0.337439743038275,0.586731252765282,0.59423792590973,-0.156838184727955,0.293406093030278,-0.000119433840822072,0.395088461940999,0.340895203735921
"6",-0.434353379886291,-0.0669260687640842,-0.461210290067591,-0.246454879966541,-0.398667134992875,0.404267242135828,0.163000627274703,0.180456666686372,-0.239245195750418,0.409006029959647,0.0493481004282954,0.237616268201325,0.487235332038199,-0.18895754745242,-0.470880923607166,-0.139684729933048
"7",-0.137085956627726,-0.471116113510052,-0.396083003186765,0.218870753759902,-0.132637320104524,0.206136607968575,0.48176105062557,-0.349810152843574,0.0339278850989254,-0.0458125970040298,-0.32176283088942,0.579530865569866,0.440714160325505,0.440707178489477,0.569592591156162,-0.480054936219056
