"","ME16","ME18","ME11","ME2","ME3","ME17","ME9","ME10","ME7","ME12","ME21","ME22","ME6","ME8","ME13","ME15","ME19","ME23","ME14","ME20","ME24","ME4","ME1","ME5","ME0"
"1",-0.458089558836837,-0.461131714245761,-0.0905749967042797,0.321121018873076,0.569884325216417,-0.384657550826133,-0.403512853934678,-0.506231053370168,0.565162897887058,0.303486509598212,-0.0488872660208397,-0.431907059766938,-0.450205564364395,-0.434009861352019,0.514716083733557,0.241480051655507,0.457028628476903,0.107726434885037,0.504813220628532,-0.142557805032973,0.216190056588161,0.507421107032035,0.15152989449381,-0.307788518806814,-0.321054204647368
"2",-0.436375988311774,-0.0718640332308969,0.43385912645123,0.545967678746513,0.443816010505401,0.477079601510914,-0.343845055301411,0.0990745296279986,-0.474014171364586,-0.468097878038083,-0.205411001054142,0.153137692883505,0.501557685631394,0.563334886695643,0.114685501931079,0.461778617323597,-0.372922686027484,0.148885703557349,-0.385075277747654,-0.465895685427175,-0.544355998960956,0.0798182855339049,-0.371501794599201,-0.461424754213766,0.251389955692337
"3",0.0904416712242587,0.437853811469355,0.581512764494887,0.384912940660516,0.0369732656235281,0.201118154525768,0.556726153903967,0.5266278603407,0.438058480873433,0.589968101921337,0.401109345584722,0.103889563510025,-0.383498175698336,-0.480327118937794,-0.504438917327516,-0.456097601463022,0.130271292937232,-0.432748894328031,-0.405023311364329,0.338344260592926,0.0491005967135326,-0.382424761172246,-0.467460963441564,-0.423024925292753,0.457601075104088
"4",0.394707326888946,0.51987636941228,0.191024146239566,-0.213025785514392,-0.40060117980643,-0.458455368209292,-0.00717824070437431,-0.352608364439125,-0.282933866703371,-0.447018264608697,-0.494515365049999,-0.32287251838484,0.0602729105730589,0.38096376166189,0.0935192327310022,-0.278977824965629,0.0795959316004441,0.480353785085766,0.463366884032318,0.304229239852116,0.488992546400724,-0.478193983130526,-0.348190974685797,-0.00774858917840402,0.430914957222259
"5",0.554306461270434,0.256435208357505,-0.280416837318871,-0.445467526365847,-0.471297841579716,0.0148429448310055,-0.421729215872472,-0.338707619979378,-0.0425746688630751,0.308832710919557,0.530485340482659,0.430132704086588,0.115895676487869,-0.249749683697616,0.470295478187801,0.485048160996705,-0.360309111015405,-0.466318060024143,0.0848173574229922,-0.435773199959725,-0.253721167829531,-0.320062701782498,0.0409537472326187,0.447951301057729,0.099206719381009
"6",0.170393591147306,-0.23463519455286,-0.443503406463232,-0.420639682976502,-0.287262309071241,0.500666604555416,0.169800916585855,0.450267682486054,0.182224142012412,-0.189852955847341,-0.446258847037854,-0.459984219446942,-0.351810562669671,-0.0164258765655931,-0.357139075826688,0.00209063098235818,0.531527529307838,0.479563873351899,-0.428414079124338,-0.176681874557133,-0.396481099063732,0.0933644317621193,0.459210931658508,0.49829660747602,-0.398270864495375
"7",-0.315383503382333,-0.446534447209622,-0.391900796699299,-0.172868643423365,0.108487729112041,-0.350594386387679,0.449738295323113,0.12157696533392,-0.385922813841869,-0.0973182239449864,0.263477793095453,0.527603837118601,0.50778803004008,0.236213892195487,-0.331638303429235,-0.455322034529516,-0.465191585279529,-0.317462842527878,0.165515206152479,0.578335064531964,0.440275066151801,0.500077621757212,0.535459159341624,0.253738878957987,-0.51978763825695
